:START_ID,TYPE,:END_ID
mcro_visiontransformerbase-sizedmodel,mcro_hasTrainingData,mcro_visiontransformerbase-sizedmodel-TrainingData
mcro_gte-small,mcro_hasLimitation,mcro_gte-small-LimitationInformationSection
mcro_Dreamshaper8inpainting,mcro_hasModelDetail,mcro_Dreamshaper8inpainting-ModelDetail
mcro_BAAIbgebaseen,mcro_hasIntendedUseCase,mcro_BAAIbgebaseen-UseCase
mcro_hallucinationevaluationmodel,mcro_hasLicense,mcro_hallucinationevaluationmodel-LicenseInformationSection
mcro_QwenQwen25VL3BInstruct,mcro_hasModelArchitecture,mcro_QwenQwen25VL3BInstruct-ModelArchitecture
mcro_allMiniLML12v2,mcro_hasUseCase,mcro_allMiniLML12v2-UseCaseInformationSection
mcro_openvla7b-ModelDetail,mcro_hasDataset,mcro_openvla7b-Dataset
mcro_bertmultilingualbasemodeluncased-ModelDetail,mcro_hasLicense,mcro_bertmultilingualbasemodeluncased-License
mcro_BAAIbgereRankerBase,mcro_hasUseCase,mcro_BAAIbgereRankerBase-UseCaseInformationSection
mcro_CLIPViTB32LAION2B,mcro_hasUseCase,mcro_CLIPViTB32LAION2B-UseCase
mcro_obideidrobertai2b2,mcro_hasModelParameter,mcro_obideidrobertai2b2-ModelParameter
mcro_rbhatia46financialragmatryoshka-ModelDetail,mcro_hasArchitecture,mcro_rbhatia46financialragmatryoshka-Architecture
mcro_t5base-ModelDetail,mcro_hasLicense,mcro_t5base-License
mcro_gemma3,mcro_hasDataset,mcro_gemma3-Dataset
mcro_nomicainomicembedtextv1,mcro_hasModelArchitecture,mcro_nomicainomicembedtextv1-ModelArchitectureInformationSection
mcro_Protbertmodel-ModelDetail,mcro_hasModelArchitecture,mcro_Protbertmodel-ModelArchitectureInformationSection
mcro_clipvitlargepatch14-ModelDetail,mcro_hasLicense,mcro_clipvitlargepatch14-License
mcro_surya,mcro_hasModelArchitecture,mcro_surya-ModelArchitecture
mcro_facebookencodec24khz,mcro_hasUseCase,mcro_facebookencodec24khz-UseCaseInformationSection
mcro_efficientnet_b3.ra2_in1k-ModelDetail,mcro_hasCitation,mcro_efficientnet_b3.ra2_in1k-Citation3
mcro_trpakovvitfaceexpression,mcro_hasLimitation,mcro_trpakovvitfaceexpression-Limitation
mcro_ViTSO400M14SigLIP384-ModelDetail,mcro_hasCitation,mcro_ViTSO400M14SigLIP384-Citation1
mcro_microsoftPhi3mini128kinstruct,mcro_hasModelDetail,mcro_microsoftPhi3mini128kinstruct-ModelDetail
mcro_Snowflakesnowflakearcticembedxs,mcro_hasIntendedUseCase,mcro_Snowflakesnowflakearcticembedxs-IntendedUseCase
mcro_canary1bflash,mcro_hasModelArchitecture,mcro_canary1bflash-ModelArchitectureInformationSection
mcro_flan-t5-large,mcro_hasEvaluationData,mcro_flan-t5-large-EvaluationData
mcro_owlv2,mcro_hasDataset,mcro_owlv2-Dataset
mcro_robertBase-ModelDetail,mcro_hasModelArchitecture,mcro_robertBase-Architecture
mcro_CryptoBERT,mcro_hasUseCase,mcro_CryptoBERT-UseCaseInformationSection
mcro_SmolLM2,mcro_hasUseCase,mcro_SmolLM2-UseCase
mcro_Qwen2505BInstruct-ModelDetailSection,mcro_hasArchitecture,mcro_Qwen2505BInstruct-ArchitectureInformationSection
mcro_Whisperlargev3model,mcro_hasModelDetail,mcro_Whisperlargev3model-ModelDetail
mcro_WDViTLargeTaggerV3,mcro_hasPerformanceMetric,mcro_WDViTLargeTaggerV3-PerformanceMetric
mcro_multilinguale5large,mcro_hasDataset,mcro_multilinguale5large-Dataset
mcro_pyannotespeakerdiarization31,mcro_hasDataset,mcro_pyannotespeakerdiarization31-DatasetInformationSection
mcro_tabletransformerfinetunedfortablestructurerecognition,mcro_hasUseCase,mcro_tabletransformerfinetunedfortablestructurerecognition-UseCase
mcro_segformerb2finetunedforclothessegmentation,mcro_hasModelArchitecture,mcro_segformerb2finetunedforclothessegmentation-ModelArchitectureInformationSection
mcro_distilbertdistilbertbaseuncasedfinetunedsst2englis,mcro_hasModelDetail,mcro_distilbertdistilbertbaseuncasedfinetunedsst2englis-ModelDetail
mcro_MERTv195M,mcro_hasIntendedUseCase,mcro_MERTv195M-IntendedUseCase
mcro_e5smallv2,mcro_hasLimitation,mcro_e5smallv2-Limitation
mcro_googlest5v11,mcro_hasUseCase,mcro_googlest5v11-UseCase
mcro_vitmatte-model,mcro_hasUseCase,mcro_vitmatte-model-UseCaseInformationSection
mcro_flan-t5-large,mcro_hasConsideration,mcro_flan-t5-large-Consideration
mcro_AlibabaNLPgtebaseenv15,mcro_hasDataset,mcro_AlibabaNLPgtebaseenv15-Dataset
mcro_gpt2medium-ModelDetail,mcro_hasArchitecture,mcro_gpt2medium-Architecture
mcro_resnet18a1in1k,mcro_hasUseCase,mcro_resnet18a1in1k-UseCase
mcro_edgenextsmallusiin1k,mcro_hasModelDetail,mcro_edgenextsmallusiin1k-ModelDetail
mcro_toxigen,mcro_hasUseCase,mcro_toxigen-UseCase
mcro_clipvitlargepatch14,mcro_hasUseCase,mcro_clipvitlargepatch14-UseCase
mcro_bertmultilingualbasemodeluncased-ModelDetail,mcro_hasCitation,mcro_bertmultilingualbasemodeluncased-Citation
mcro_opensearchprojectopensearchneuralsparseencodingdocv2distill,mcro_hasUseCase,mcro_opensearchprojectopensearchneuralsparseencodingdocv2distill-UseCaseInformationSection
mcro_germanbert,mcro_hasModelDetail,mcro_germanbert-ModelDetail
mcro_LTXVideo,mcro_hasModelDetail,mcro_LTXVideo-ModelDetail
mcro_trocrbasesroie,mcro_hasModelArchitecture,mcro_trocrbasesroie-ModelArchitectureInformationSection
mcro_sarvamaisarvamm,mcro_hasModelArchitecture,mcro_sarvamaisarvamm-ModelArchitecture
mcro_czechwav2vec2xlsr300mcs250,mcro_hasModelDetail,mcro_czechwav2vec2xlsr300mcs250-ModelDetailSection
mcro_gte-small,mcro_hasIntendedUseCase,mcro_gte-small-UseCaseInformationSection
mcro_opusmtruen,mcro_hasArchitecture,mcro_opusmtruen-Architecture
mcro_Salesforceblipimagecaptioninglarge,mcro_hasCitation,mcro_Salesforceblipimagecaptioninglarge-Citation
mcro_obideidrobertai2b2,mcro_hasModelDetail,mcro_obideidrobertai2b2-ModelDetail
mcro_whisper-baseen-ModelDetail,mcro_hasModelArchitecture,mcro_whisper-baseen-ModelArchitecture
mcro_sdxlturbo,mcro_hasUseCase,mcro_sdxlturbo-UseCase
mcro_deepseekaiDeepSeekR1DistillQwen7B,mcro_hasCitation,mcro_deepseekaiDeepSeekR1DistillQwen7B-Citation
mcro_prajjwal1bertmedium,mcro_hasCitation,mcro_prajjwal1bertmedium-Citation
mcro_nomicainomicembedtextv15,mcro_hasUseCase,mcro_nomicainomicembedtextv15-UseCase
mcro_Stablediffusionv14ModelCard,mcro_hasDataset,mcro_Stablediffusionv14ModelCard-Dataset
mcro_mmlwretrievalrobertalarge,mcro_hasDataset,mcro_mmlwretrievalrobertalarge-DatasetInformationSection
mcro_mobilenetv3small100lambin1k,mcro_hasUseCase,mcro_mobilenetv3small100lambin1k-UseCase2
mcro_mobilenetv3small100lambin1k,mcro_hasModelDetail,mcro_mobilenetv3small100lambin1k-ModelDetail
mcro_HelsinkiNLPopusmtzhen-ModelDetail,mcro_hasCitation,mcro_HelsinkiNLPopusmtzhen-Citation
mcro_t53b-ModelDetail,mcro_hasLicense,mcro_t53b-License
mcro_NLLB200,mcro_hasIntendedUseCase,mcro_NLLB200-IntendedUse
mcro_graphcodebert,mcro_hasDataset,mcro_graphcodebert-DatasetInformationSection
mcro_sentencetransformersparaphrasemultilingualmpnetbasev2,mcro_hasUseCase,mcro_sentencetransformersparaphrasemultilingualmpnetbasev2-UseCaseInformationSection
mcro_whisperbase-ModelDetail,mcro_hasModelArchitecture,mcro_whisperbase-ModelArchitecture
mcro_sentencetransformersrobertabasenlimeantokens,mcro_hasCitationInformation,mcro_sentencetransformersrobertabasenlimeantokens-CitationInformationSection
mcro_Salesforcecodet5basemultisum,mcro_hasCitation,mcro_Salesforcecodet5basemultisum-Citation
mcro_nguyenvulebinhwav2vec2basevi,mcro_hasModelArchitecture,mcro_nguyenvulebinhwav2vec2basevi-ModelArchitectureInformationSection
mcro_microsoftphi2-ModelDetail,mcro_hasLicense,mcro_microsoftphi2-License
mcro_flairnerfrench,mcro_hasCitation,mcro_flairnerfrench-Citation
mcro_QwenQwen25VL3BInstruct,mcro_hasCitation,mcro_QwenQwen25VL3BInstruct-Citation3
mcro_gemma3,mcro_hasModelArchitecture,mcro_gemma3-Architecture
mcro_rbhatia46financialragmatryoshka,mcro_hasUseCase,mcro_rbhatia46financialragmatryoshka-UseCase
mcro_byt5small-ModelDetail,mcro_hasModelArchitecture,mcro_byt5small-ModelArchitecture
mcro_cambridgeltlSapBERTfromPubMedBERTfulltext-ModelDetail,mcro_hasModelArchitecture,mcro_cambridgeltlSapBERTfromPubMedBERTfulltext-Architecture
mcro_gemma3model-ModelDetail,mcro_hasDataset,mcro_gemma3model-Dataset
mcro_Protbertmodel,mcro_hasModelDetail,mcro_Protbertmodel-ModelDetail
mcro_microsoftPhi4multimodalinstruct,mcro_hasModelDetail,mcro_microsoftPhi4multimodalinstruct-ModelDetail
mcro_t5small-ModelDetail,mcro_hasLicense,mcro_t5small-License
mcro_layoutlmbaseuncased-ModelDetail,mcro_hasCitation,mcro_layoutlmbaseuncased-Citation
mcro_TRELLISImageLarge,mcro_hasModelArchitecture,mcro_TRELLISImageLarge-ModelArchitectureInformationSection
mcro_jinaaijinaembeddingsv3,mcro_hasCitation,mcro_jinaaijinaembeddingsv3-CitationInformationSection
mcro_codebertbase,mcro_hasReference,mcro_codebertbase-Reference
mcro_Supabasegtesmall,mcro_hasModelDetail,mcro_Supabasegtesmall-ModelDetail
mcro_vitbasepatch32clip448laion2bftin12kin1k-ModelDetail,mcro_hasCitation,mcro_vitbasepatch32clip448laion2bftin12kin1k-Citation
mcro_owlv2-ModelDetail,mcro_hasModelArchitecture,mcro_owlv2-Architecture
mcro_flairnerfrench-PerformanceMetric,mcro_0000051,WikiNER
mcro_FlagEmbedding,mcro_hasCitation,mcro_FlagEmbedding-Citation
mcro_whisper,mcro_hasUseCase,mcro_whisper-UseCase
mcro_JackFramllama68m-ModelDetail,mcro_hasCitation,mcro_JackFramllama68m-Citation
mcro_sentencetransformersmsmarcodistilbertbasev4,mcro_hasUseCase,mcro_sentencetransformersmsmarcodistilbertbasev4-UseCaseInformationSection
mcro_moondream2,mcro_hasVersion,mcro_moondream2-Version
mcro_intfloatmultilinguale5base,mcro_hasUseCase,mcro_intfloatmultilinguale5base-UseCaseInformationSection
mcro_llavamodelcard,mcro_hasEvaluationData,mcro_llavamodelcard-EvaluationData
mcro_BridgeTowerbridgetowerlargeitmmlmitc,mcro_hasModelArchitecture,mcro_BridgeTowerbridgetowerlargeitmmlmitc-ModelArchitectureInformationSection
mcro_openaiclip,mcro_hasDataset,mcro_openaiclip-Dataset
mcro_NLLB200,mcro_hasDataset,mcro_NLLB200-TrainData
mcro_AudioSpectrogramTransformerfinetunedonAudioSet,mcro_hasCitation,mcro_AudioSpectrogramTransformerfinetunedonAudioSet-Citation
mcro_FacebookAIxlmrobertabase-ModelDetail,mcro_hasCitation,mcro_FacebookAIxlmrobertabase-Citation
mcro_hallucinationevaluationmodel,mcro_hasModelArchitecture,mcro_hallucinationevaluationmodel-ModelArchitectureInformationSection
mcro_Distilbertbasemultilingualcasednerhrl-ModelDetail,mcro_hasModelArchitecture,mcro_Distilbertbasemultilingualcasednerhrl-ModelArchitecture
mcro_FacebookAIxlmrobertabase,mcro_hasUseCase,mcro_FacebookAIxlmrobertabase-UseCase
mcro_lmmslabLLaVAVideo7BQwen2,mcro_hasModelDetail,mcro_lmmslabLLaVAVideo7BQwen2-ModelDetail
mcro_BAAIbgesmallen,mcro_hasUseCase,mcro_BAAIbgesmallen-UseCaseInformationSection
mcro_Qwen3-8B-ModelDetail,mcro_hasUseCase,mcro_Qwen3-8B-UseCase
mcro_CLIPViTbigG14LAION2B-ModelDetail,mcro_hasLicense,mcro_CLIPViTbigG14LAION2B-License
mcro_googleflant5small-ModelDetail,mcro_hasLicense,mcro_googleflant5small-License
mcro_distilrobertabase,mcro_hasModelArchitecture,mcro_distilrobertabase-ModelArchitecture
mcro_openaiclip-ModelDetail,mcro_hasCitation,mcro_openaiclip-Citation
mcro_tabletransformerfinetunedfortabledetection,mcro_hasModelArchitecture,mcro_tabletransformerfinetunedfortabledetection-ModelArchitectureInformationSection
mcro_deepseekaiDeepSeekR1,mcro_hasCitation,mcro_deepseekaiDeepSeekR1-CitationInformationSection
mcro_ruri-small-v2-ModelDetailSection,mcro_hasCitation,mcro_ruri-small-v2-CitationInformationSection
mcro_RoBERTaLargeModel,mcro_hasIntendedUseCase,mcro_RoBERTaLargeModel-IntendedUseCase
mcro_wav2vec2largexlsr53-ModelDetail,mcro_hasModelArchitecture,mcro_wav2vec2largexlsr53-Architecture
mcro_vitbasepatch32clip448laion2bftin12kin1k-ModelDetail,mcro_hasModelArchitecture,mcro_vitbasepatch32clip448laion2bftin12kin1k-ModelArchitecture
mcro_Salesforceblipimagecaptioninglarge,mcro_hasConsideration,mcro_Salesforceblipimagecaptioninglarge-Consideration
mcro_trlinternaltestingtinyT5ForConditionalGeneration,mcro_hasModelDetail,mcro_trlinternaltestingtinyT5ForConditionalGeneration-ModelDetail
mcro_Snowflakesnowflakearcticembedm,mcro_hasLicense,mcro_Snowflakesnowflakearcticembedm-License
mcro_FacebookAIxlmrobertalarge,mcro_hasModelDetail,mcro_FacebookAIxlmrobertalarge-ModelDetail
mcro_UFNLPgatortronbase,mcro_hasCitation,mcro_UFNLPgatortronbase-Citation
mcro_naverhyperclovaxHyperCLOVAXSEEDVisionInstruct3B-ModelDetail,mcro_hasModelArchitecture,mcro_naverhyperclovaxHyperCLOVAXSEEDVisionInstruct3B-ModelArchitecture
mcro_allmpnetbasev2,mcro_hasTrainingData,mcro_allmpnetbasev2-TrainingDataInformationSection
mcro_modelcard123,mcro_hasDataset,mcro_modelcard123-Dataset
mcro_gemma2b,mcro_hasModelDetail,mcro_gemma2b-ModelDetail
mcro_gemma3,mcro_hasModelDetail,mcro_gemma3-ModelDetail
mcro_gemma3model,mcro_hasModelDetail,mcro_gemma3model-ModelDetail
mcro_Salesforceblipimagecaptioningbase,mcro_hasModelArchitecture,mcro_Salesforceblipimagecaptioningbase-ModelArchitecture
mcro_jinaaijinarerankerv2basemultilingual,mcro_hasLicense,mcro_jinaaijinarerankerv2basemultilingual-LicenseInformationSection
mcro_granitetimeseriesttmr2model,mcro_hasUseCaseInformation,mcro_granitetimeseriesttmr2model-UseCaseInformation
mcro_t53b,mcro_hasDataset,mcro_t53b-Dataset
mcro_fasttextlanguageidentification-ModelDetail,mcro_hasCitation,mcro_fasttextlanguageidentification-Citation
mcro_convnextv2_nano.fcmae_ft_in22kin1k-ModelDetail,mcro_hasArchitecture,mcro_convnextv2_nano.fcmae_ft_in22kin1k-Architecture
mcro_QwenQwen2515BInstruct,mcro_hasModelDetail,mcro_QwenQwen2515BInstruct-ModelDetail
mcro_debertav3basetasksourcenli,mcro_hasModelDetail,mcro_debertav3basetasksourcenli-ModelDetail
mcro_debertav3basetasksourcenli,mcro_hasUseCase,mcro_debertav3basetasksourcenli-UseCase
mcro_mixedbreadaimxbaiembedlargev1,mcro_hasLicense,mcro_mixedbreadaimxbaiembedlargev1-LicenseInformationSection
mcro_blackforestlabsFLUX1Filldev,mcro_hasLimitation,mcro_blackforestlabsFLUX1Filldev-Limitation
mcro_clip-UseCase,mcro_hasOutOfScopeUseCase,mcro_clip-OutOfScopeUseCase
mcro_gemma2b,mcro_hasQuantativeAnalysis,mcro_gemma2b-QuantativeAnalysis
mcro_arabertv1andv2,mcro_hasModelArchitecture,mcro_arabertv1andv2-ModelArchitecture
mcro_ruri-small-v2-ModelDetailSection,mcro_hasModelArchitecture,mcro_ruri-small-v2-ModelArchitectureInformationSection
mcro_t5base,mcro_hasUseCase,mcro_t5base-UseCase
mcro_EleutherAIpythia70mdeduped,mcro_hasTrainingData,mcro_EleutherAIpythia70mdeduped-TrainingData
mcro_Bertbasemultilingualcasednerhrl,mcro_hasTrainingData,mcro_Bertbasemultilingualcasednerhrl-TrainingData
mcro_ibmresearchMoLFormerXLboth10pct-ModelDetail,mcro_hasIntendedUseCase,mcro_ibmresearchMoLFormerXLboth10pct-IntendedUseCase
mcro_playgroundaiplaygroundv251024pxaesthetic,mcro_hasModelDetail,mcro_playgroundaiplaygroundv251024pxaesthetic-ModelDetail
mcro_jbetkerwav2vec2largerobustftlibrittsvoxpopuli,mcro_hasUseCase,mcro_jbetkerwav2vec2largerobustftlibrittsvoxpopuli-UseCaseInformationSection
mcro_vit_base_patch16_224.augreg2_in21k_ft_in1k,mcro_hasModelDetail,mcro_vit_base_patch16_224.augreg2_in21k_ft_in1k-ModelDetail
mcro_unslothDeepSeekR10528Qwen38BGGUF,mcro_hasIntendedUseCase,mcro_unslothDeepSeekR10528Qwen38BGGUF-UseCaseInformationSection
mcro_edgenextsmallusiin1k,mcro_hasUseCase,mcro_edgenextsmallusiin1k-UseCase
mcro_lftwr4target,mcro_hasCitation,mcro_lftwr4target-CitationInformationSection
mcro_QwenQwen2515BInstruct,mcro_hasUseCase,mcro_QwenQwen2515BInstruct-UseCase
mcro_bertmultilingualbasemodeluncased,mcro_hasUseCase,mcro_bertmultilingualbasemodeluncased-UseCase
mcro_hallucinationevaluationmodel,mcro_hasDataset,mcro_hallucinationevaluationmodel-DatasetInformationSection
mcro_microsoftPhi3mini128kinstruct-ModelDetail,mcro_hasLicense,mcro_microsoftPhi3mini128kinstruct-License
mcro_microsoftPhi3mini4kinstruct,mcro_hasUseCase,mcro_microsoftPhi3mini4kinstruct-UseCaseInformationSection
mcro_flan-t5-large-ModelDetail,mcro_hasLicense,mcro_flan-t5-large-License
mcro_FinetunedT5SmallTextSummarization-ModelDetail,mcro_hasLicense,mcro_FinetunedT5SmallTextSummarization-License
mcro_Falconsainsfwimagedetection,mcro_hasReference,mcro_Falconsainsfwimagedetection-Reference
mcro_mmlwretrievalrobertalarge,mcro_hasUseCase,mcro_mmlwretrievalrobertalarge-UseCaseInformationSection
mcro_bertlargemodeluncased,mcro_hasTrainingData,mcro_bertlargemodeluncased-TrainingData
mcro_TaiyiCLIPRoberta102MChinese-ModelDetail,mcro_hasCitation,mcro_TaiyiCLIPRoberta102MChinese-Citation
mcro_petalsteamStableBeluga2,mcro_hasModelParameter,mcro_petalsteamStableBeluga2-ModelParameter
mcro_TheBlokephi2GGUF,mcro_hasModelArchitecture,mcro_TheBlokephi2GGUF-ModelArchitecture
mcro_phi4,mcro_hasDataset,mcro_phi4-Dataset
mcro_huggingquantsMetaLlama318BInstructAWQINT4-ModelDetail,mcro_hasLicense,mcro_huggingquantsMetaLlama318BInstructAWQINT4-License
mcro_jonatasgrosmanwav2vec2largexlsr53persian,mcro_hasCitation,mcro_jonatasgrosmanwav2vec2largexlsr53persian-Citation
mcro_CryptoBERT,mcro_hasDataset,mcro_CryptoBERT-DatasetInformationSection
mcro_rinnajapanesecloobvitb16,mcro_hasCitation,mcro_rinnajapanesecloobvitb16-Citation2
mcro_owlv2,mcro_hasUseCase,mcro_owlv2-UseCase
mcro_opusmtruen,mcro_hasUseCase,mcro_opusmtruen-UseCase
mcro_googlegemma31bit,mcro_hasDataset,mcro_googlegemma31bit-Dataset
mcro_visiontransformerbasesizedmodel,mcro_hasCitation,mcro_visiontransformerbasesizedmodel-CitationInformationSection3
mcro_Salesforceblipvqabase,mcro_hasCitation,mcro_Salesforceblipvqabase-Citation
mcro_indobenchmarkindobertbasep1,mcro_hasCitation,mcro_indobenchmarkindobertbasep1-Citation
mcro_gte-base,mcro_hasUseCase,mcro_gte-base-UseCaseInformationSection
mcro_llama32CollectionOfMultilingualLargeLanguageModelsLlms,mcro_hasLicense,mcro_llama32CollectionOfMultilingualLargeLanguageModelsLlms-License
mcro_InternVL22B,mcro_hasModelDetail,mcro_InternVL22B-ModelDetail
mcro_Salesforcecodet5basemultisum,mcro_hasModelArchitecture,mcro_Salesforcecodet5basemultisum-Architecture
mcro_microsoftPhi3mini128kinstruct,mcro_hasUseCase,mcro_microsoftPhi3mini128kinstruct-UseCase
mcro_legalbertTheMuppetsStraightOutOfLawSchool,mcro_hasModelArchitecture,mcro_legalbertTheMuppetsStraightOutOfLawSchool-ModelArchitectureInformationSection
mcro_legalbertTheMuppetsStraightOutOfLawSchool,mcro_hasUseCase,mcro_legalbertTheMuppetsStraightOutOfLawSchool-UseCaseInformationSection
mcro_deberta-v3-base-prompt-injection-v2,mcro_hasLimitation,mcro_deberta-v3-base-prompt-injection-v2-Limitation
mcro_Qwen2515BInstruct,mcro_hasUseCase,mcro_Qwen2515BInstruct-UseCaseInformationSection
mcro_oliverguhrfullstoppunctuationmultilanglarge,mcro_hasDataset,mcro_oliverguhrfullstoppunctuationmultilanglarge-DatasetInformationSection
mcro_whisper-ModelDetail,mcro_hasCitation,mcro_whisper-CitationInformationSection
mcro_GIT,mcro_hasIntendedUseCase,mcro_GIT-UseCase
mcro_t53b,mcro_hasUseCase,mcro_t53b-UseCase
mcro_bertmultilingualbasemodelcased,mcro_hasModelDetail,mcro_bertmultilingualbasemodelcased-ModelDetail
mcro_CLIPViTH14LAION2B-ModelDetail,mcro_hasModelArchitectureInformationSection,mcro_CLIPViTH14LAION2B-ModelArchitecture
mcro_chronos-t5-small,mcro_hasUseCase,mcro_chronos-t5-small-UseCase
mcro_huggingquantsMetaLlama318BInstructGPTQINT4,mcro_hasModelDetail,mcro_huggingquantsMetaLlama318BInstructGPTQINT4-ModelDetail
mcro_facebookhubertlargels960ft-ModelDetail,mcro_hasCitation,mcro_facebookhubertlargels960ft-Citation
mcro_bge-m3-onnx-o4,mcro_hasUseCase,mcro_bge-m3-onnx-o4-UseCase
mcro_openaiwhisperlargev3turbo,mcro_hasModelDetail,mcro_openaiwhisperlargev3turbo-ModelDetail
mcro_petalsteamStableBeluga2,mcro_hasModelDetail,mcro_petalsteamStableBeluga2-ModelDetail
mcro_crossencodermsmarcoMiniLML6v2,mcro_hasQuantativeAnalysis,mcro_crossencodermsmarcoMiniLML6v2-QuantativeAnalysis
mcro_Stablediffusionsafetychecker,mcro_hasTrainingDetail,mcro_Stablediffusionsafetychecker-TrainingDetail
mcro_BAAIbgebaseen,mcro_hasModelArchitecture,mcro_BAAIbgebaseen-ModelArchitecture
mcro_yuvalkirstainPickScorev1-ModelDetail,mcro_hasModelArchitecture,mcro_yuvalkirstainPickScorev1-ModelArchitecture
mcro_hubertbase,mcro_hasModelArchitecture,mcro_hubertbase-ModelArchitectureInformationSection
mcro_opusmtruen,mcro_hasModelDetail,mcro_opusmtruen-ModelDetail
mcro_microsoftphi2,mcro_hasTrainingDataInformation,mcro_microsoftphi2-Training
mcro_HuggingFaceM4idefics28b,mcro_hasDataset,mcro_HuggingFaceM4idefics28b-Dataset
mcro_clipvitlargepatch14-Dataset,mcro_hasEvaluationDataInformation,mcro_clipvitlargepatch14-EvaluationDataInformation
mcro_ibmresearchMoLFormerXLboth10pct-ModelDetail,mcro_hasLimitation,mcro_ibmresearchMoLFormerXLboth10pct-Limitation
mcro_jonatasgrosmanwav2vec2largexlsr53arabic,mcro_hasDataset,mcro_jonatasgrosmanwav2vec2largexlsr53arabic-Dataset-2
mcro_roberta-baseforextractiveqa,mcro_hasUseCase,mcro_roberta-baseforextractiveqa-UseCaseInformationSection
mcro_clipvitlargepatch14-Dataset,mcro_hasSensitiveDataInformation,mcro_clipvitlargepatch14-SensitiveDataInformation
mcro_llavahfllava157bhf,mcro_hasModelDetail,mcro_llavahfllava157bhf-ModelDetail
mcro_ProtGPT2-ModelDetail,mcro_hasModelArchitecture,mcro_ProtGPT2-ModelArchitecture
mcro_llama4Scout17B16EInstruct,mcro_hasTrainingData,mcro_llama4Scout17B16EInstruct-TrainingData
mcro_microsoftdebertaxlargemnli,mcro_hasModelArchitecture,mcro_microsoftdebertaxlargemnli-ModelArchitecture
mcro_intfloate5mistral7binstruct,mcro_hasModelArchitecture,mcro_intfloate5mistral7binstruct-ModelArchitecture
mcro_Falconsainsfwimagedetection,mcro_hasTrainingData,mcro_Falconsainsfwimagedetection-TrainingData
mcro_openvla7b,mcro_hasUseCase,mcro_openvla7b-UseCase
mcro_bigvganv222khz80band256x,mcro_hasDataset,mcro_bigvganv222khz80band256x-Dataset
mcro_stabilityaistablediffusion35medium,mcro_hasModelDetail,mcro_stabilityaistablediffusion35medium-ModelDetail
mcro_Whispertiny-ModelDetail,mcro_hasUseCase,mcro_Whispertiny-UseCase
mcro_mlxcommunitygemma312bitqat4bit,mcro_hasUseCase,mcro_mlxcommunitygemma312bitqat4bit-UseCase
mcro_RoBERTaBaseModel,mcro_hasUseCase,mcro_RoBERTaBaseModel-UseCase
mcro_bigvganv244khz128band512x,mcro_hasDataset,mcro_bigvganv244khz128band512x-DatasetInformationSection
mcro_BAAIbgelargeen,mcro_hasCitation,mcro_BAAIbgelargeen-Citation
mcro_OrengutengLlama38BLexiUncensored,mcro_hasUseCase,mcro_OrengutengLlama38BLexiUncensored-UseCase
mcro_clip-vit-large-patch14-336,mcro_hasModelArchitecture,mcro_clip-vit-large-patch14-336-ModelArchitectureInformationSection
mcro_whisper-Consideration,mcro_hasLimitation,mcro_whisper-Limitation
mcro_metallamaLlama31-ModelDetail,mcro_hasLicense,mcro_metallamaLlama31-License
mcro_distilbertbasemodeluncased,mcro_hasIntendedUseCase,mcro_distilbertbasemodeluncased-IntendedUseCase
mcro_EmergentMethodsglinermediumnewsv21-ModelDetail,mcro_hasLicense,mcro_EmergentMethodsglinermediumnewsv21-License
mcro_kluerobertabase,mcro_hasCitation,mcro_kluerobertabase-CitationInformationSection
mcro_doclingmodels,mcro_hasUseCase,mcro_doclingmodels-UseCase
mcro_HelsinkiNLPopusmtzhen-ModelDetail,mcro_hasLicense,mcro_HelsinkiNLPopusmtzhen-License
mcro_TahaDouajidetrdoctabledetection-ModelDetail,mcro_hasCitation,mcro_TahaDouajidetrdoctabledetection-Citation
mcro_flan-t5-base,mcro_hasTrainingData,mcro_flan-t5-base-TrainingData
mcro_gpt2,mcro_hasCitation,mcro_gpt2-Citation
mcro_gemma3-ModelDetail,mcro_hasDataset,mcro_gemma3-Dataset
mcro_HuggingFaceH4zephyr7bbeta,mcro_hasIntendedUseCase,mcro_HuggingFaceH4zephyr7bbeta-IntendedUseCase
mcro_tabletransformerfinetunedfortabledetection,mcro_hasUseCase,mcro_tabletransformerfinetunedfortabledetection-UseCaseInformationSection
mcro_vitbasepatch8224augreg2in21kftin1k-ModelDetail,mcro_hasCitation,mcro_vitbasepatch8224augreg2in21kftin1k-Citation
mcro_segformerb5finetunedade20k,mcro_hasLicenseInformationSection,mcro_segformerb5finetunedade20k-LicenseInformationSection
mcro_playgroundaiplaygroundv251024pxaesthetic,mcro_hasUseCase,mcro_playgroundaiplaygroundv251024pxaesthetic-UseCase
mcro_mobilevitsmall-ModelDetail,mcro_hasModelArchitecture,mcro_mobilevitsmall-Architecture
mcro_bertbasemultilingualuncasedsentiment-ModelDetail,mcro_hasUseCase,mcro_bertbasemultilingualuncasedsentiment-UseCase
mcro_AudioSpectrogramTransformerfinetunedonAudioSet,mcro_hasModelDetail,mcro_AudioSpectrogramTransformerfinetunedonAudioSet-ModelDetail
mcro_granitetimeseriesttmr1,mcro_hasUseCase,mcro_granitetimeseriesttmr1-UseCaseInformationSection
mcro_resnet50.a1_in1k,mcro_hasModelDetail,mcro_resnet50.a1_in1k-ModelDetail
