:START_ID,TYPE,:END_ID
mcro_siglip2so400mpatch16naflex,mcro_hasTrainingData,mcro_siglip2so400mpatch16naflex-TrainingDataInformationSection
mcro_metallamaMetaLlama38B-ModelDetail,mcro_hasCitation,mcro_metallamaMetaLlama38B-Citation
mcro_mxbai-rerank-xsmall-v1,mcro_hasUseCase,mcro_mxbai-rerank-xsmall-v1-UseCaseInformationSection
mcro_modelid-ModelDetail,mcro_hasLicense,mcro_modelid-License
mcro_canary1bflash,mcro_hasModelArchitecture,mcro_canary1bflash-ModelArchitectureInformationSection
mcro_Stablediffusionsafetychecker-ModelDetail,mcro_hasLicense,mcro_Stablediffusionsafetychecker-License
mcro_graphcodebert,mcro_hasModelArchitecture,mcro_graphcodebert-ModelArchitectureInformationSection
mcro_Qwen2514BInstruct,mcro_hasUseCase,mcro_Qwen2514BInstruct-UseCase
mcro_clipvitlargepatch14-Consideration,mcro_hasLimitation,mcro_clipvitlargepatch14-Limitation
mcro_emrecanbertbaseturkishcasedmeannlistsbtr,mcro_hasModelDetail,mcro_emrecanbertbaseturkishcasedmeannlistsbtr-ModelDetail
mcro_deepseekaiDeepSeekR1DistillLlama8B,mcro_hasLicense,mcro_deepseekaiDeepSeekR1DistillLlama8B-License
mcro_opusmtruen,mcro_hasEvaluationData,mcro_opusmtruen-EvaluationData
mcro_dima806fairfaceageimagedetection,mcro_hasUseCase,mcro_dima806fairfaceageimagedetection-UseCaseInformationSection
mcro_ruri-small-v2,mcro_hasUseCase,mcro_ruri-small-v2-UseCaseInformationSection
mcro_Snowflakesnowflakearcticembedxs,mcro_hasDataset,mcro_Snowflakesnowflakearcticembedxs-Dataset
mcro_distilbertdistilbertbaseuncasedfinetunedsst2englis,mcro_hasTrainingData,mcro_distilbertdistilbertbaseuncasedfinetunedsst2englis-TrainingData
mcro_flan-t5-large,mcro_hasCitation,mcro_flan-t5-large-Citation
mcro_UFNLPgatortronbase,mcro_hasCitation,mcro_UFNLPgatortronbase-Citation
mcro_t5large,mcro_hasModelParameter,mcro_t5large-ModelParameter
mcro_upskyybgem3korean,mcro_hasUseCase,mcro_upskyybgem3korean-UseCaseInformationSection
mcro_sat-3l-sm,mcro_hasModelArchitecture,mcro_sat-3l-sm-ModelArchitectureInformationSection
mcro_DFN5BCLIPViTH14378-ModelDetail,mcro_hasCitation,mcro_DFN5BCLIPViTH14378-Citation
mcro_jonatasgrosmanwav2vec2largexlsr53portuguese,mcro_hasModelArchitecture,mcro_jonatasgrosmanwav2vec2largexlsr53portuguese-ModelArchitectureInformationSection
mcro_GIT,mcro_hasIntendedUseCase,mcro_GIT-UseCase
mcro_wav2vec2largexlsrhindi,mcro_hasModelArchitecture,mcro_wav2vec2largexlsrhindi-ModelArchitectureInformationSection
mcro_LTXVideo-ModelDetail,mcro_hasLicense,mcro_LTXVideo-License
mcro_t53b-ModelDetail,mcro_hasLicense,mcro_t53b-License
mcro_detoxify,mcro_hasUseCase,mcro_detoxify-UseCaseInformationSection
mcro_TahaDouajidetrdoctabledetection-ModelDetail,mcro_hasCitation,mcro_TahaDouajidetrdoctabledetection-Citation
mcro_nvidiatitanetlargeenus,mcro_hasDataset,mcro_nvidiatitanetlargeenus-DatasetInformationSection
mcro_efficientnet_b0.ra_in1k-ModelDetail,mcro_hasModelArchitecture,mcro_efficientnet_b0.ra_in1k-ModelArchitecture
mcro_multiqaminiLML6cosv1,mcro_hasIntendedUseCase,mcro_multiqaminiLML6cosv1-UseCaseInformationSection
mcro_facebookmask2formerswintinycocoinstance,mcro_hasUseCase,mcro_facebookmask2formerswintinycocoinstance-UseCase
mcro_example_model,mcro_hasModelArchitecture,mcro_example_model-ModelArchitecture
mcro_kokoro82M,mcro_hasModelArchitecture,mcro_kokoro82M-Architecture
mcro_Xlmrobertalargenerspanish-ModelDetail,mcro_hasDataset,mcro_Xlmrobertalargenerspanish-Dataset
mcro_mistralaiMixtral8x7BInstructv01,mcro_hasUseCase,mcro_mistralaiMixtral8x7BInstructv01-UseCaseSection
mcro_NLLB200,mcro_hasPerformanceMetric,mcro_NLLB200-Metrics
mcro_deepseekaiDeepSeekR10528,mcro_hasUseCase,mcro_deepseekaiDeepSeekR10528-UseCase
mcro_facebookmask2formerswintinycocoinstance-ModelDetail,mcro_hasModelArchitecture,mcro_facebookmask2formerswintinycocoinstance-Architecture
mcro_llama2-ModelDetail,mcro_hasLicense,mcro_llama2-License
mcro_t5small,mcro_hasUseCase,mcro_t5small-UseCase
mcro_NepaliBERT,mcro_hasCitation,mcro_NepaliBERT-CitationInformationSection
mcro_ESMFold,mcro_hasModelArchitecture,mcro_ESMFold-ModelArchitectureInformationSection
mcro_Salesforceblipimagecaptioninglarge,mcro_hasCitation,mcro_Salesforceblipimagecaptioninglarge-Citation
mcro_Supabasegtesmall,mcro_hasModelDetail,mcro_Supabasegtesmall-ModelDetail
mcro_playgroundaiplaygroundv251024pxaesthetic,mcro_hasUseCase,mcro_playgroundaiplaygroundv251024pxaesthetic-UseCase
mcro_Bertbasemultilingualcasednerhrl,mcro_hasModelArchitecture,mcro_Bertbasemultilingualcasednerhrl-ModelArchitecture
mcro_allrobertalargev1,mcro_hasBackground,mcro_allrobertalargev1-BackgroundInformationSection
mcro_cointegratedruberttiny2,mcro_hasModelArchitecture,mcro_cointegratedruberttiny2-ModelArchitectureInformationSection
mcro_wav2vec2xlsr300mcv7turkish,mcro_hasModelParameter,mcro_wav2vec2xlsr300mcv7turkish-ModelParameter
mcro_gemma2,mcro_hasModelDetail,mcro_gemma2-ModelDetail
mcro_microsoftwavlmbaseplussv,mcro_hasUseCase,mcro_microsoftwavlmbaseplussv-UseCaseInformationSection
mcro_LTXVideo-ModelDetail,mcro_hasArchitecture,mcro_LTXVideo-Architecture
mcro_codebertbase,mcro_hasDataset,mcro_codebertbase-Dataset
mcro_chronosbolttiny,mcro_hasDataset,mcro_chronosbolttiny-Dataset
mcro_Qwen253BInstruct,mcro_hasCitation,mcro_Qwen253BInstruct-Citation
mcro_QwenQwen2505BInstruct,mcro_hasModelDetail,mcro_QwenQwen2505BInstruct-ModelDetail
mcro_microsoftbeitlargepatch16224,mcro_hasIntendedUseCase,mcro_microsoftbeitlargepatch16224-IntendedUseCase
mcro_answerdotaiModernBERTbase,mcro_hasModelDetail,mcro_answerdotaiModernBERTbase-ModelDetail
mcro_NLLB200,mcro_hasUseCase,mcro_NLLB200-UseCase
mcro_mask2former,mcro_hasCitation,mcro_mask2former-CitationInformationSection
mcro_CLIPViTbigG14LAION2B,mcro_hasModelArchitecture,mcro_CLIPViTbigG14LAION2B-Architecture
mcro_spladecocondenserensembledistil,mcro_hasCitation,mcro_spladecocondenserensembledistil-Citation
mcro_wavlmbaseplus,mcro_hasUseCase,mcro_wavlmbaseplus-UseCase
mcro_myshellaiMeloTTS,mcro_hasCitation,mcro_myshellaiMeloTTS-Citation
mcro_jinaaijinarerankerv2basemultilingual,mcro_hasLicense,mcro_jinaaijinarerankerv2basemultilingual-LicenseInformationSection
mcro_opensearchprojectopensearchneuralsparseencodingdocv2distill,mcro_hasDataset,mcro_opensearchprojectopensearchneuralsparseencodingdocv2distill-DatasetInformationSection
mcro_e5smallv2,mcro_hasCitation,mcro_e5smallv2-Citation
mcro_NLLB200,mcro_hasCitation,mcro_NLLB200-Citation
mcro_deberta-v3-base-prompt-injection-v2,mcro_hasModelDetail,mcro_deberta-v3-base-prompt-injection-v2-ModelDetail
mcro_JackFramllama68m-ModelDetail,mcro_hasCitation,mcro_JackFramllama68m-Citation
mcro_BAAIbgererankerlarge,mcro_hasIntendedUseCase,mcro_BAAIbgererankerlarge-UseCase
mcro_visiontransformerbase-sizedmodel-hybrid,mcro_hasEvaluationResults,mcro_visiontransformerbase-sizedmodel-hybrid-EvaluationResults
mcro_colbertv2,mcro_hasUseCase,mcro_colbertv2-UseCaseInformationSection
mcro_QwenQwen2VL7BInstruct,mcro_hasLimitation,mcro_QwenQwen2VL7BInstruct-Limitation
mcro_metallamaMetaLlama38B,mcro_hasUseCase,mcro_metallamaMetaLlama38B-UseCase
mcro_wavlmlarge-ModelDetail,mcro_hasLicense,mcro_wavlmlarge-License
mcro_EleutherAIpythia70mdeduped-ModelDetail,mcro_hasLicense,mcro_EleutherAIpythia70mdeduped-License
mcro_TheBlokephi2GGUF,mcro_hasUseCase,mcro_TheBlokephi2GGUF-UseCase
mcro_FinetunedT5SmallTextSummarization,mcro_hasDataset,mcro_FinetunedT5SmallTextSummarization-Dataset
mcro_AlibabaNLPgtebaseenv15,mcro_hasModelArchitecture,mcro_AlibabaNLPgtebaseenv15-ModelArchitecture
mcro_owlvitbasepatch32,mcro_hasModelDetail,mcro_owlvitbasepatch32-ModelDetail
mcro_mixedbreadaimxbaiembedlargev1,mcro_hasLicense,mcro_mixedbreadaimxbaiembedlargev1-LicenseInformationSection
mcro_whisperlargev3,mcro_hasUseCase,mcro_whisperlargev3-UseCase
mcro_example_model,mcro_hasCitation,mcro_example_model-Citation
mcro_gte-small,mcro_hasIntendedUseCase,mcro_gte-small-UseCaseInformationSection
mcro_siglipso400mpatch14384,mcro_hasModelDetail,mcro_siglipso400mpatch14384-ModelDetail
mcro_oliverguhrfullstoppunctuationmultilanglarge,mcro_hasConsideration,mcro_oliverguhrfullstoppunctuationmultilanglarge-Consideration
mcro_cambridgeltlSapBERTfromPubMedBERTfulltextmeantoken,mcro_hasModelArchitecture,mcro_cambridgeltlSapBERTfromPubMedBERTfulltextmeantoken-ModelArchitecture
mcro_audeeringwav2vec2largerobust12ftemotionmspdim,mcro_hasCitation,mcro_audeeringwav2vec2largerobust12ftemotionmspdim-CitationInformationSection
mcro_pyannotewespeakervoxcelebresnet34LM,mcro_hasLicense,mcro_pyannotewespeakervoxcelebresnet34LM-License
mcro_HelsinkiNLPopusmtzhen-ModelDetail,mcro_hasLicense,mcro_HelsinkiNLPopusmtzhen-License
mcro_microsoftPhi35visioninstruct,mcro_hasUseCase,mcro_microsoftPhi35visioninstruct-UseCaseInformationSection
mcro_byt5small-ModelDetail,mcro_hasCitation,mcro_byt5small-Citation
mcro_llama2-ModelDetail,mcro_hasModelArchitecture,mcro_llama2-ModelArchitecture
mcro_BAAIbgererankerlarge,mcro_hasDataset,mcro_BAAIbgererankerlarge-Dataset
mcro_whisper-ModelDetail,mcro_hasCitation,mcro_whisper-CitationInformationSection
mcro_facebookhubertlargels960ft-ModelDetail,mcro_hasModelArchitecture,mcro_facebookhubertlargels960ft-ModelArchitecture
mcro_Snowflakesnowflakearcticembedxs,mcro_hasModelArchitecture,mcro_Snowflakesnowflakearcticembedxs-ModelArchitecture
mcro_mlxcommunitygemma312bitqat4bit-ModelDetail,mcro_hasCitation,mcro_mlxcommunitygemma312bitqat4bit-Citation
mcro_wavlmbaseplus-ModelDetail,mcro_hasCitation,mcro_wavlmbaseplus-Citation
mcro_ai4bharatindictrans2indicen1B,mcro_hasCitation,mcro_ai4bharatindictrans2indicen1B-Citation
mcro_openaiwhisperlargev3turbo,mcro_hasIntendedUseCase,mcro_openaiwhisperlargev3turbo-UseCase
mcro_englishnerinflairfastmodel,mcro_hasModelArchitecture,mcro_englishnerinflairfastmodel-ModelArchitecture
mcro_gte-large,mcro_hasLimitation,mcro_gte-large-Limitation
mcro_clip,mcro_hasConsideration,mcro_clip-Consideration
mcro_wav2vec2xlsr300mcv7turkish-ModelDetail,mcro_hasModelArchitecture,mcro_wav2vec2xlsr300mcv7turkish-ModelArchitecture
mcro_twitterrobertabasesentiment,mcro_hasModelArchitecture,mcro_twitterrobertabasesentiment-ModelArchitecture
mcro_HelsinkiNLPopusmtzhen,mcro_hasModelDetail,mcro_HelsinkiNLPopusmtzhen-ModelDetail
mcro_sentencetransformersparaphraseMiniLML6v2,mcro_hasUseCase,mcro_sentencetransformersparaphraseMiniLML6v2-UseCaseInformationSection
mcro_sdxl10base,mcro_hasLimitation,mcro_sdxl10base-Limitation
mcro_sdxlinpainting01,mcro_hasUseCase,mcro_sdxlinpainting01-UseCase
mcro_allMiniLML6v2,mcro_hasTrainingData,mcro_allMiniLML6v2-TrainingDataInformationSection
mcro_CLIPViTH14LAION2B-ModelDetail,mcro_hasModelArchitectureInformationSection,mcro_CLIPViTH14LAION2B-ModelArchitecture
mcro_detrresnet50-ModelDetail,mcro_hasCitation,mcro_detrresnet50-Citation
mcro_spa-eng,mcro_hasModelArchitecture,mcro_spa-eng-ModelArchitectureInformationSection
mcro_Stablediffusionv14ModelCard,mcro_hasDataset,mcro_Stablediffusionv14ModelCard-Dataset
mcro_llavamodelcard,mcro_hasTrainingData,mcro_llavamodelcard-TrainingData
mcro_e5largev2,mcro_hasCitation,mcro_e5largev2-CitationInformationSection
mcro_microsoftPhi3mini4kinstruct,mcro_hasTrainingData,mcro_microsoftPhi3mini4kinstruct-TrainingDataInformationSection
mcro_gemma3model-ModelDetail,mcro_hasArchitecture,mcro_gemma3model-Architecture
mcro_metaLlama32Collection,mcro_hasUseCase,mcro_metaLlama32Collection-UseCaseInformationSection
mcro_AlibabaNLPgtemultilingualbase,mcro_hasCitation,mcro_AlibabaNLPgtemultilingualbase-Citation
mcro_NLLB200,mcro_hasDataset,mcro_NLLB200-Dataset
mcro_segformerb2finetunedforclothessegmentation,mcro_hasLicense,mcro_segformerb2finetunedforclothessegmentation-LicenseInformationSection
mcro_MoritzLaurerDeBERTa-v3-base-mnli-fever-anli-ModelDetail,mcro_hasLicense,mcro_MoritzLaurerDeBERTa-v3-base-mnli-fever-anli-License
mcro_SmolDocling256Mpreview,mcro_hasLicense,mcro_SmolDocling256Mpreview-LicenseInformationSection
mcro_AudioSpectrogramTransformerfinetunedonAudioSet,mcro_hasCitation,mcro_AudioSpectrogramTransformerfinetunedonAudioSet-Citation
mcro_efficientnet_b0.ra_in1k-ModelDetail,mcro_hasCitation,mcro_efficientnet_b0.ra_in1k-Citation3
mcro_QwenQwen25VL3BInstruct,mcro_hasCitation,mcro_QwenQwen25VL3BInstruct-Citation
mcro_answerdotaiModernBERTbase,mcro_hasLimitation,mcro_answerdotaiModernBERTbase-Limitation
mcro_openaiclip-ModelDetail,mcro_hasModelArchitecture,mcro_openaiclip-ModelArchitecture
mcro_Llama160m,mcro_hasUseCase,mcro_Llama160m-UseCaseInformationSection
mcro_flan-t5-base,mcro_hasModelArchitecture,mcro_flan-t5-base-ModelArchitecture
mcro_jinaaijinaembeddingsv3,mcro_hasUseCase,mcro_jinaaijinaembeddingsv3-UseCaseInformationSection
mcro_gpt2medium-ModelDetail,mcro_hasArchitecture,mcro_gpt2medium-Architecture
mcro_debertav3basetasksourcenli,mcro_hasOwner,mcro_debertav3basetasksourcenli-Owner
mcro_QwenQwen2515BInstruct,mcro_hasUseCase,mcro_QwenQwen2515BInstruct-UseCase
mcro_xlmrobertabaselanguagedetection-QuantativeAnalysis,mcro_hasPerformanceMetric,mcro_xlmrobertabaselanguagedetection-PerformanceMetric
mcro_stablediffusionv15modelcard,mcro_hasModelDetail,mcro_stablediffusionv15modelcard-ModelDetail
mcro_visiontransformerbase-sizedmodel-hybrid,mcro_hasTrainingProcedure,mcro_visiontransformerbase-sizedmodel-hybrid-TrainingProcedure
mcro_Whisperlargev3model,mcro_hasModelDetail,mcro_Whisperlargev3model-ModelDetail
mcro_mistralaiMixtral8x7BInstructv01-ModelDetailSection,mcro_hasArchitecture,mcro_mistralaiMixtral8x7BInstructv01-ArchitectureSection
mcro_clipvitlargepatch14-Dataset,mcro_hasTrainingDataInformation,mcro_clipvitlargepatch14-TrainingDataInformation
mcro_petalsteamStableBeluga2,mcro_hasCitation,mcro_petalsteamStableBeluga2-Citation3
mcro_clipvitlargepatch14-ModelDetail,mcro_hasCitation,mcro_clipvitlargepatch14-Citation
mcro_chronos-t5-small,mcro_hasModelArchitecture,mcro_chronos-t5-small-ModelArchitecture
mcro_BridgeTowerbridgetowerlargeitmmlmitc,mcro_hasModelArchitecture,mcro_BridgeTowerbridgetowerlargeitmmlmitc-ModelArchitectureInformationSection
mcro_HuggingFaceM4idefics28b,mcro_hasUseCase,mcro_HuggingFaceM4idefics28b-UseCase
mcro_vit_base_patch16_224.augreg2_in21k_ft_in1k-ModelDetail,mcro_hasCitation,mcro_vit_base_patch16_224.augreg2_in21k_ft_in1k-Citation
mcro_chronosboltbase,mcro_hasModelArchitecture,mcro_chronosboltbase-ModelArchitecture
mcro_metaLlama31CollectionOfMultilingualLargeLanguageModelsLlm,mcro_hasDataset,mcro_metaLlama31CollectionOfMultilingualLargeLanguageModelsLlm-Dataset
mcro_whisper-ModelDetail,mcro_hasCitation,mcro_whisper-Citation
mcro_detrresnet50,mcro_hasUseCase,mcro_detrresnet50-UseCase
mcro_huggingquantsMetaLlama318BInstructAWQINT4-ModelDetail,mcro_hasArchitecture,mcro_huggingquantsMetaLlama318BInstructAWQINT4-Architecture
mcro_NLLB200,mcro_hasTradeoff,mcro_NLLB200-Tradeoff
mcro_GIT-ModelDetail,mcro_hasModelArchitecture,mcro_GIT-ModelArchitecture
mcro_facebookwav2vec2base960h,mcro_hasDataset,mcro_facebookwav2vec2base960h-Dataset
mcro_bertsmalluncased,mcro_hasUseCase,mcro_bertsmalluncased-UseCase
mcro_clip-UseCase,mcro_hasPrimaryIntendedUseCase,mcro_clip-PrimaryIntendedUseCase
mcro_nomicainomicembedtextv15,mcro_hasUseCase,mcro_nomicainomicembedtextv15-UseCase
mcro_parakeet_rnnt_06b,mcro_hasDataset,mcro_parakeet_rnnt_06b-Dataset
mcro_whisper-ModelParameter,mcro_hasDataset,mcro_whisper-Dataset
mcro_chronosboltsmall,mcro_hasDataset,mcro_chronosboltsmall-Dataset
mcro_sarvamaisarvamm,mcro_hasModelArchitecture,mcro_sarvamaisarvamm-ModelArchitecture
mcro_germansentimentbert,mcro_hasDataset,mcro_germansentimentbert-Dataset
mcro_jonatasgrosmanwav2vec2largexlsr53portuguese,mcro_hasUseCase,mcro_jonatasgrosmanwav2vec2largexlsr53portuguese-UseCaseInformationSection
mcro_testModel,mcro_hasLicense,mcro_testModel-LicenseInformationSection
mcro_t53b-ModelDetail,mcro_hasCitation,mcro_t53b-Citation
mcro_TheBlokephi2GGUF,mcro_hasDataset,mcro_TheBlokephi2GGUF-Dataset
mcro_hubertsiuzdaksnac24khz,mcro_hasModelArchitecture,mcro_hubertsiuzdaksnac24khz-ModelArchitectureInformationSection
mcro_owlv2-ModelDetail,mcro_hasModelArchitecture,mcro_owlv2-Architecture
mcro_BAAIbgereRankerBase,mcro_hasModelArchitecture,mcro_BAAIbgereRankerBase-ModelArchitectureInformationSection
mcro_potion-base-8M,mcro_hasUseCase,mcro_potion-base-8M-UseCase
mcro_fnetbasemodel,mcro_hasModelArchitecture,mcro_fnetbasemodel-ModelArchitecture
mcro_sentencetransformersrobertabasenlimeantokens,mcro_hasUseCaseInformation,mcro_sentencetransformersrobertabasenlimeantokens-UseCaseInformationSection
mcro_parakeettdt06bv2,mcro_hasEvaluationDataInformation,mcro_parakeettdt06bv2-EvaluationDataset
mcro_ViTSO400M14SigLIP384,mcro_hasModelArchitecture,mcro_ViTSO400M14SigLIP384-Architecture
mcro_MaziyarPanahigemma31bitGGUF,mcro_hasLicense,mcro_MaziyarPanahigemma31bitGGUF-LicenseInformationSection
mcro_Qwen2VL2BInstruct,mcro_hasModelArchitecture,mcro_Qwen2VL2BInstruct-ModelArchitecture
mcro_tabletransformerfinetunedfortabledetection,mcro_hasUseCase,mcro_tabletransformerfinetunedfortabledetection-UseCaseInformationSection
mcro_NLLB200,mcro_hasDataset,mcro_NLLB200-EvalData
mcro_bertbasemodelcased,mcro_hasConsideration,mcro_bertbasemodelcased-Consideration
mcro_SmolLM2,mcro_hasDataset,mcro_SmolLM2-Dataset
mcro_googleflant5small-ModelDetail,mcro_hasLicense,mcro_googleflant5small-License
mcro_IP-Adapter-FaceID,mcro_hasUseCase,mcro_IP-Adapter-FaceID-UseCaseInformationSection
mcro_conjunctsditre15,mcro_hasTrainingData,mcro_conjunctsditre15-TrainingData
mcro_flan-t5-large,mcro_hasConsideration,mcro_flan-t5-large-Consideration
mcro_microsoftdebertav3large,mcro_hasModelArchitecture,mcro_microsoftdebertav3large-ModelArchitecture
mcro_gemma3,mcro_hasUseCase,mcro_gemma3-UseCase
mcro_Qwen1505BChat,mcro_hasCitation,mcro_Qwen1505BChat-Citation
mcro_multilinguale5large,mcro_hasLimitation,mcro_multilinguale5large-Limitation
mcro_petalsteamStableBeluga2,mcro_hasUseCase,mcro_petalsteamStableBeluga2-UseCase
mcro_FsoftAICpiiphi,mcro_hasConsideration,mcro_FsoftAICpiiphi-ConsiderationInformationSection
mcro_flan-t5-base,mcro_hasUseCase,mcro_flan-t5-base-UseCase
mcro_Salesforceblip2opt27b,mcro_hasEthicalConsideration,mcro_Salesforceblip2opt27b-EthicalConsideration
mcro_Falconsainsfwimagedetection-ModelDetail,mcro_hasModelArchitecture,mcro_Falconsainsfwimagedetection-ModelArchitecture
mcro_Salesforceblipvqacapfiltlarge-ModelDetail,mcro_hasArchitecture,mcro_Salesforceblipvqacapfiltlarge-Arch
mcro_nlpconnectvitgpt2imagecaptioning,mcro_hasModelArchitecture,mcro_nlpconnectvitgpt2imagecaptioning-ModelArchitecture
mcro_QwenQwen2515BInstruct-ModelDetail,mcro_hasCitation,mcro_QwenQwen2515BInstruct-Citation
mcro_AlibabaNLPgtemultilingualbase,mcro_hasModelArchitecture,mcro_AlibabaNLPgtemultilingualbase-Architecture
mcro_sentencetransformersparaphrasemultilingualMiniLML12v2,mcro_hasCitation,mcro_sentencetransformersparaphrasemultilingualMiniLML12v2-CitationInformationSection
mcro_wav2vec2largerobustftlibri960h,mcro_hasModelArchitecture,mcro_wav2vec2largerobustftlibri960h-Architecture
mcro_answerdotaiModernBERTbase,mcro_hasUseCase,mcro_answerdotaiModernBERTbase-UseCase
mcro_answerdotaiModernBERTbase-ModelDetail,mcro_hasLicense,mcro_answerdotaiModernBERTbase-License
mcro_visiontransformerbase-sizedmodel,mcro_hasModelArchitecture,mcro_visiontransformerbase-sizedmodel-ModelArchitecture
mcro_jonatasgrosmanwav2vec2largexlsr53dutch,mcro_hasCitation,mcro_jonatasgrosmanwav2vec2largexlsr53dutch-Citation
mcro_ChatGLM2-6B,mcro_hasLicense,mcro_ChatGLM2-6B-License
mcro_sentencetransformersparaphraseMiniLML3v2,mcro_hasCitation,mcro_sentencetransformersparaphraseMiniLML3v2-Citation
mcro_clipvitlargepatch14,mcro_hasDataset,mcro_clipvitlargepatch14-Dataset
mcro_whisper,mcro_hasPerformance,mcro_whisper-Performance
mcro_unslothDeepSeekR10528Qwen38BGGUF,mcro_hasIntendedUseCase,mcro_unslothDeepSeekR10528Qwen38BGGUF-UseCaseInformationSection
mcro_owlvitbasepatch32,mcro_hasUseCase,mcro_owlvitbasepatch32-UseCase
mcro_googleflant5small-ModelDetail,mcro_hasModelArchitecture,mcro_googleflant5small-ModelArchitecture
mcro_InternVL378B,mcro_hasLicense,mcro_InternVL378B-License
mcro_FacebookAIxlmrobertabase,mcro_hasLimitation,mcro_FacebookAIxlmrobertabase-Limitation
mcro_tabletransformerfinetunedfortabledetection,mcro_hasCitation,mcro_tabletransformerfinetunedfortabledetection-CitationInformationSection
mcro_segformerb5finetunedade20k,mcro_hasLicenseInformationSection,mcro_segformerb5finetunedade20k-LicenseInformationSection
mcro_layoutlmbaseuncased-ModelDetail,mcro_hasCitation,mcro_layoutlmbaseuncased-Citation
mcro_llama2,mcro_hasModelDetail,mcro_llama2-ModelDetail
mcro_WDViTLargeTaggerV3,mcro_hasDataset,mcro_WDViTLargeTaggerV3-DatasetInformationSection
mcro_visiontransformerbasesizedmodel,mcro_hasCitation,mcro_visiontransformerbasesizedmodel-CitationInformationSection1
mcro_sentencetransformersparaphrasexlmrmultilingualv1,mcro_hasCitation,mcro_sentencetransformersparaphrasexlmrmultilingualv1-CitationInformationSection
mcro_emrecanbertbaseturkishcasedmeannlistsbtr,mcro_hasTrainingData,mcro_emrecanbertbaseturkishcasedmeannlistsbtr-TrainingData
mcro_obideidrobertai2b2,mcro_hasModelDetail,mcro_obideidrobertai2b2-ModelDetail
mcro_openaiwhisperlargev3turbo-ModelDetail,mcro_hasLicense,mcro_openaiwhisperlargev3turbo-License
mcro_TahaDouajidetrdoctabledetection-ModelDetail,mcro_hasLicense,mcro_TahaDouajidetrdoctabledetection-License
mcro_LTXVideo,mcro_hasModelDetail,mcro_LTXVideo-ModelDetail
mcro_emimodel-ModelDetailSection,mcro_hasCitation,mcro_emimodel-CitationInformationSection
mcro_jonatasgrosmanwav2vec2largexlsr53polish,mcro_hasUseCase,mcro_jonatasgrosmanwav2vec2largexlsr53polish-UseCase
mcro_modelid,mcro_hasTrainingData,mcro_modelid-TrainingData
mcro_CLIPViTH14LAION2B,mcro_hasUseCaseInformationSection,mcro_CLIPViTH14LAION2B-UseCase
mcro_bartlargemnli,mcro_hasModelDetail,mcro_bartlargemnli-ModelDetail
mcro_distilrobertabase-ModelDetail,mcro_hasLicense,mcro_distilrobertabase-License
mcro_clip,mcro_hasModelDetail,mcro_clip-ModelDetail
mcro_doclingmodels,mcro_hasModelArchitecture,mcro_doclingmodels-ModelArchitecture
mcro_metaLlama3-UseCase,mcro_hasOutOfScopeUseCase,mcro_metaLlama3-OutOfScopeUseCase
mcro_NepaliBERT,mcro_hasDataset,mcro_NepaliBERT-DatasetInformationSection
mcro_e5-base-v2,mcro_hasModelArchitecture,mcro_e5-base-v2-ModelArchitecture
mcro_SmolDocling256Mpreview,mcro_hasCitation,mcro_SmolDocling256Mpreview-CitationInformationSection
mcro_deepseekaiDeepSeekR1DistillQwen14B,mcro_hasCitation,mcro_deepseekaiDeepSeekR1DistillQwen14B-Citation
mcro_gpt2,mcro_hasModelDetail,mcro_gpt2-ModelDetail
mcro_rinnajapanesecloobvitb16,mcro_hasModelArchitecture,mcro_rinnajapanesecloobvitb16-ModelArchitecture
mcro_edgenextsmallusiin1k-ModelDetail,mcro_hasCitation,mcro_edgenextsmallusiin1k-Citation2
mcro_mistralaiMistral7BInstructv03-ModelDetail,mcro_hasModelArchitecture,mcro_mistralaiMistral7BInstructv03-ModelArchitecture
mcro_moondream2,mcro_hasVersion,mcro_moondream2-Version
mcro_wavlmlarge-ModelDetail,mcro_hasCitation,mcro_wavlmlarge-Citation
mcro_fasttextlanguageidentification-ModelDetail,mcro_hasLicense,mcro_fasttextlanguageidentification-License
mcro_Stablediffusionv14ModelCard,mcro_hasUseCase,mcro_Stablediffusionv14ModelCard-UseCase
mcro_llavahfllava157bhf-ModelDetail,mcro_hasLicense,mcro_llavahfllava157bhf-License
mcro_whisper,mcro_hasQuantativeAnalysis,mcro_whisper-QuantativeAnalysisSection
mcro_opensearchprojectopensearchneuralsparseencodingdocv2distill,mcro_hasUseCase,mcro_opensearchprojectopensearchneuralsparseencodingdocv2distill-UseCaseInformationSection
mcro_jbetkerwav2vec2largerobustftlibrittsvoxpopuli,mcro_hasDataset,mcro_jbetkerwav2vec2largerobustftlibrittsvoxpopuli-DatasetInformationSection
mcro_efficientnet_b0.ra_in1k-ModelDetail,mcro_hasCitation,mcro_efficientnet_b0.ra_in1k-Citation2
mcro_facebookesm2,mcro_hasIntendedUseCase,mcro_facebookesm2-UseCase
mcro_vikplayoutsegmenter,mcro_hasUseCase,mcro_vikplayoutsegmenter-UseCase
mcro_mobilenetv3small100lambin1k,mcro_hasModelDetail,mcro_mobilenetv3small100lambin1k-ModelDetail
mcro_clipvitlargepatch14-ModelDetail,mcro_hasLicense,mcro_clipvitlargepatch14-License
mcro_whisper-baseen-ModelDetail,mcro_hasCitation,mcro_whisper-baseen-Citation
